0 , 0.999999
0.00200401 , 0.999999
0.00400802 , 0.999999
0.00601202 , 0.999999
0.00801603 , 0.999999
0.01002 , 0.999999
0.012024 , 0.999999
0.0140281 , 0.999999
0.0160321 , 0.999999
0.0180361 , 0.999998
0.0200401 , 0.999997
0.0220441 , 0.999996
0.0240481 , 0.999995
0.0260521 , 0.999992
0.0280561 , 0.999989
0.0300601 , 0.999985
0.0320641 , 0.99998
0.0340681 , 0.999973
0.0360721 , 0.999965
0.0380762 , 0.999954
0.0400802 , 0.999941
0.0420842 , 0.999925
0.0440882 , 0.999906
0.0460922 , 0.999883
0.0480962 , 0.999855
0.0501002 , 0.999823
0.0521042 , 0.999785
0.0541082 , 0.99974
0.0561122 , 0.999688
0.0581162 , 0.999629
0.0601202 , 0.99956
0.0621242 , 0.999482
0.0641283 , 0.999393
0.0661323 , 0.999293
0.0681363 , 0.999179
0.0701403 , 0.999051
0.0721443 , 0.998908
0.0741483 , 0.998747
0.0761523 , 0.998569
0.0781563 , 0.998371
0.0801603 , 0.998151
0.0821643 , 0.997908
0.0841683 , 0.99764
0.0861723 , 0.997346
0.0881764 , 0.997023
0.0901804 , 0.996669
0.0921844 , 0.996282
0.0941884 , 0.99586
0.0961924 , 0.9954
0.0981964 , 0.994901
0.1002 , 0.994359
0.102204 , 0.993772
0.104208 , 0.993137
0.106212 , 0.992452
0.108216 , 0.991712
0.11022 , 0.990916
0.112224 , 0.99006
0.114228 , 0.98914
0.116232 , 0.988153
0.118236 , 0.987096
0.12024 , 0.985965
0.122244 , 0.984756
0.124248 , 0.983465
0.126253 , 0.982088
0.128257 , 0.980621
0.130261 , 0.979059
0.132265 , 0.977398
0.134269 , 0.975633
0.136273 , 0.97376
0.138277 , 0.971773
0.140281 , 0.969667
0.142285 , 0.967438
0.144289 , 0.965079
0.146293 , 0.962586
0.148297 , 0.959952
0.150301 , 0.957172
0.152305 , 0.95424
0.154309 , 0.951149
0.156313 , 0.947894
0.158317 , 0.944467
0.160321 , 0.940862
0.162325 , 0.937073
0.164329 , 0.933091
0.166333 , 0.928911
0.168337 , 0.924524
0.170341 , 0.919923
0.172345 , 0.915101
0.174349 , 0.910049
0.176353 , 0.904759
0.178357 , 0.899224
0.180361 , 0.893433
0.182365 , 0.88738
0.184369 , 0.881055
0.186373 , 0.874448
0.188377 , 0.867552
0.190381 , 0.860355
0.192385 , 0.852849
0.194389 , 0.845024
0.196393 , 0.836869
0.198397 , 0.828375
0.200401 , 0.81953
0.202405 , 0.810324
0.204409 , 0.800747
0.206413 , 0.790786
0.208417 , 0.780431
0.210421 , 0.76967
0.212425 , 0.758491
0.214429 , 0.746883
0.216433 , 0.734832
0.218437 , 0.722326
0.220441 , 0.709353
0.222445 , 0.695913
0.224449 , 0.682236
0.226453 , 0.669312
0.228457 , 0.658819
0.230461 , 0.651714
0.232465 , 0.646847
0.234469 , 0.642613
0.236473 , 0.638466
0.238477 , 0.634344
0.240481 , 0.630247
0.242485 , 0.626173
0.244489 , 0.622124
0.246493 , 0.618098
0.248497 , 0.614095
0.250501 , 0.610116
0.252505 , 0.60616
0.254509 , 0.602227
0.256513 , 0.598316
0.258517 , 0.594428
0.260521 , 0.590562
0.262525 , 0.586718
0.264529 , 0.582897
0.266533 , 0.579097
0.268537 , 0.575318
0.270541 , 0.571561
0.272545 , 0.567825
0.274549 , 0.564111
0.276553 , 0.560417
0.278557 , 0.556743
0.280561 , 0.553091
0.282565 , 0.549458
0.284569 , 0.545846
0.286573 , 0.542254
0.288577 , 0.538681
0.290581 , 0.535129
0.292585 , 0.531595
0.294589 , 0.528081
0.296593 , 0.524587
0.298597 , 0.521111
0.300601 , 0.517654
0.302605 , 0.514216
0.304609 , 0.510796
0.306613 , 0.507395
0.308617 , 0.504012
0.310621 , 0.500648
0.312625 , 0.497301
0.314629 , 0.493972
0.316633 , 0.49066
0.318637 , 0.487366
0.320641 , 0.48409
0.322645 , 0.480831
0.324649 , 0.477589
0.326653 , 0.474363
0.328657 , 0.471155
0.330661 , 0.467963
0.332665 , 0.464788
0.334669 , 0.46163
0.336673 , 0.458487
0.338677 , 0.455361
0.340681 , 0.452251
0.342685 , 0.449157
0.344689 , 0.446078
0.346693 , 0.443016
0.348697 , 0.439968
0.350701 , 0.436937
0.352705 , 0.43392
0.354709 , 0.430919
0.356713 , 0.427933
0.358717 , 0.424961
0.360721 , 0.422005
0.362725 , 0.419063
0.364729 , 0.416136
0.366733 , 0.413224
0.368737 , 0.410325
0.370741 , 0.407442
0.372745 , 0.404572
0.374749 , 0.401716
0.376754 , 0.398875
0.378758 , 0.396047
0.380762 , 0.393233
0.382766 , 0.390433
0.38477 , 0.387646
0.386774 , 0.384873
0.388778 , 0.382113
0.390782 , 0.379367
0.392786 , 0.376633
0.39479 , 0.373913
0.396794 , 0.371206
0.398798 , 0.368512
0.400802 , 0.36583
0.402806 , 0.363162
0.40481 , 0.360506
0.406814 , 0.357862
0.408818 , 0.355232
0.410822 , 0.352613
0.412826 , 0.350007
0.41483 , 0.347413
0.416834 , 0.344832
0.418838 , 0.342262
0.420842 , 0.339705
0.422846 , 0.337159
0.42485 , 0.334625
0.426854 , 0.332104
0.428858 , 0.329593
0.430862 , 0.327095
0.432866 , 0.324608
0.43487 , 0.322133
0.436874 , 0.319669
0.438878 , 0.317217
0.440882 , 0.314775
