0 , 0.0134495
0.00200401 , 0.0134547
0.00400802 , 0.0134662
0.00601202 , 0.0134839
0.00801603 , 0.013508
0.01002 , 0.0135383
0.012024 , 0.0135749
0.0140281 , 0.0136177
0.0160321 , 0.0136669
0.0180361 , 0.0137223
0.0200401 , 0.013784
0.0220441 , 0.0138519
0.0240481 , 0.0139262
0.0260521 , 0.0140068
0.0280561 , 0.0140936
0.0300601 , 0.0141868
0.0320641 , 0.0142862
0.0340681 , 0.014392
0.0360721 , 0.0145041
0.0380762 , 0.0146226
0.0400802 , 0.0147473
0.0420842 , 0.0148784
0.0440882 , 0.0150159
0.0460922 , 0.0151598
0.0480962 , 0.01531
0.0501002 , 0.0154666
0.0521042 , 0.0156296
0.0541082 , 0.0157991
0.0561122 , 0.0159749
0.0581162 , 0.0161573
0.0601202 , 0.016346
0.0621242 , 0.0165413
0.0641283 , 0.016743
0.0661323 , 0.0169513
0.0681363 , 0.017166
0.0701403 , 0.0173873
0.0721443 , 0.0176152
0.0741483 , 0.0178496
0.0761523 , 0.0180907
0.0781563 , 0.0183383
0.0801603 , 0.0185926
0.0821643 , 0.0188535
0.0841683 , 0.0191212
0.0861723 , 0.0193955
0.0881764 , 0.0196765
0.0901804 , 0.0199643
0.0921844 , 0.0202588
0.0941884 , 0.0205601
0.0961924 , 0.0208683
0.0981964 , 0.0211832
0.1002 , 0.0215051
0.102204 , 0.0218338
0.104208 , 0.0221694
0.106212 , 0.022512
0.108216 , 0.0228615
0.11022 , 0.023218
0.112224 , 0.0235815
0.114228 , 0.0239521
0.116232 , 0.0243297
0.118236 , 0.0247144
0.12024 , 0.0251063
0.122244 , 0.0255053
0.124248 , 0.0259115
0.126253 , 0.0263249
0.128257 , 0.0267456
0.130261 , 0.0271735
0.132265 , 0.0276088
0.134269 , 0.0280513
0.136273 , 0.0285013
0.138277 , 0.0289586
0.140281 , 0.0294234
0.142285 , 0.0298956
0.144289 , 0.0303754
0.146293 , 0.0308626
