0 , 0.0100086
0.00200401 , 0.0100112
0.00400802 , 0.0100189
0.00601202 , 0.0100317
0.00801603 , 0.0100496
0.01002 , 0.0100724
0.012024 , 0.0101003
0.0140281 , 0.0101331
0.0160321 , 0.0101709
0.0180361 , 0.0102135
0.0200401 , 0.0102611
0.0220441 , 0.0103135
0.0240481 , 0.0103708
0.0260521 , 0.0104329
0.0280561 , 0.0104997
0.0300601 , 0.0105714
0.0320641 , 0.0106479
0.0340681 , 0.0107291
0.0360721 , 0.0108151
0.0380762 , 0.0109058
0.0400802 , 0.0110013
0.0420842 , 0.0111015
0.0440882 , 0.0112064
0.0460922 , 0.011316
0.0480962 , 0.0114304
0.0501002 , 0.0115495
0.0521042 , 0.0116733
0.0541082 , 0.0118018
0.0561122 , 0.011935
0.0581162 , 0.012073
0.0601202 , 0.0122158
0.0621242 , 0.0123633
0.0641283 , 0.0125155
0.0661323 , 0.0126725
0.0681363 , 0.0128343
0.0701403 , 0.0130009
0.0721443 , 0.0131724
0.0741483 , 0.0133486
0.0761523 , 0.0135297
0.0781563 , 0.0137156
0.0801603 , 0.0139065
0.0821643 , 0.0141022
0.0841683 , 0.0143029
0.0861723 , 0.0145086
0.0881764 , 0.0147192
0.0901804 , 0.0149348
0.0921844 , 0.0151555
0.0941884 , 0.0153812
0.0961924 , 0.015612
0.0981964 , 0.0158479
0.1002 , 0.016089
0.102204 , 0.0163353
0.104208 , 0.0165868
0.106212 , 0.0168436
0.108216 , 0.0171057
0.11022 , 0.0173731
0.112224 , 0.0176459
0.114228 , 0.0179241
0.116232 , 0.0182077
0.118236 , 0.0184969
0.12024 , 0.0187915
0.122244 , 0.0190918
0.124248 , 0.0193977
0.126253 , 0.0197093
0.128257 , 0.0200266
0.130261 , 0.0203496
0.132265 , 0.0206785
0.134269 , 0.0210133
0.136273 , 0.021354
0.138277 , 0.0217006
0.140281 , 0.0220533
0.142285 , 0.022412
0.144289 , 0.0227769
0.146293 , 0.0231479
0.148297 , 0.0235252
0.150301 , 0.0239088
0.152305 , 0.0242987
0.154309 , 0.0246951
0.156313 , 0.0250979
0.158317 , 0.0255073
0.160321 , 0.0259232
0.162325 , 0.0263458
0.164329 , 0.0267751
0.166333 , 0.0272112
0.168337 , 0.0276541
0.170341 , 0.028104
0.172345 , 0.0285608
0.174349 , 0.0290246
0.176353 , 0.0294955
0.178357 , 0.0299736
0.180361 , 0.0304589
0.182365 , 0.0309515
0.184369 , 0.0314515
0.186373 , 0.0319589
0.188377 , 0.0324738
0.190381 , 0.0329963
0.192385 , 0.0335265
0.194389 , 0.0340643
0.196393 , 0.03461
0.198397 , 0.0351634
0.200401 , 0.0357249
0.202405 , 0.0362943
0.204409 , 0.0368718
0.206413 , 0.0374574
0.208417 , 0.0380513
0.210421 , 0.0386535
0.212425 , 0.039264
0.214429 , 0.039883
0.216433 , 0.0405105
0.218437 , 0.0411466
0.220441 , 0.0417914
0.222445 , 0.0424449
0.224449 , 0.0431073
0.226453 , 0.0437785
0.228457 , 0.0444588
0.230461 , 0.0451481
0.232465 , 0.0458465
0.234469 , 0.0465542
0.236473 , 0.0472711
0.238477 , 0.0479974
0.240481 , 0.0487332
0.242485 , 0.0494785
0.244489 , 0.0502334
0.246493 , 0.050998
0.248497 , 0.0517724
0.250501 , 0.0525566
0.252505 , 0.0533507
0.254509 , 0.0541548
0.256513 , 0.054969
0.258517 , 0.0557934
0.260521 , 0.0566281
0.262525 , 0.057473
0.264529 , 0.0583284
0.266533 , 0.0591942
0.268537 , 0.0600706
0.270541 , 0.0609577
0.272545 , 0.0618555
0.274549 , 0.062764
0.276553 , 0.0636835
0.278557 , 0.0646139
0.280561 , 0.0655554
0.282565 , 0.066508
0.284569 , 0.0674718
0.286573 , 0.0684469
0.288577 , 0.0694333
0.290581 , 0.0704312
0.292585 , 0.0714406
0.294589 , 0.0724617
0.296593 , 0.0734943
0.298597 , 0.0745388
0.300601 , 0.0755951
0.302605 , 0.0766633
0.304609 , 0.0777435
0.306613 , 0.0788357
0.308617 , 0.0799401
0.310621 , 0.0810567
0.312625 , 0.0821857
0.314629 , 0.083327
0.316633 , 0.0844807
0.318637 , 0.085647
0.320641 , 0.0868259
0.322645 , 0.0880175
0.324649 , 0.0892218
0.326653 , 0.090439
0.328657 , 0.091669
0.330661 , 0.0929121
0.332665 , 0.0941681
0.334669 , 0.0954374
0.336673 , 0.0967198
0.338677 , 0.0980154
0.340681 , 0.0993244
0.342685 , 0.100647
0.344689 , 0.101983
0.346693 , 0.103332
0.348697 , 0.104695
0.350701 , 0.106072
0.352705 , 0.107463
0.354709 , 0.108867
0.356713 , 0.110285
0.358717 , 0.111717
0.360721 , 0.113163
0.362725 , 0.114624
0.364729 , 0.116098
0.366733 , 0.117587
0.368737 , 0.11909
0.370741 , 0.120607
0.372745 , 0.122139
0.374749 , 0.123685
0.376754 , 0.125246
0.378758 , 0.126821
0.380762 , 0.128411
0.382766 , 0.130015
0.38477 , 0.131635
0.386774 , 0.133269
0.388778 , 0.134918
0.390782 , 0.136582
0.392786 , 0.138261
0.39479 , 0.139955
0.396794 , 0.141664
0.398798 , 0.143389
0.400802 , 0.145128
0.402806 , 0.146883
0.40481 , 0.148653
0.406814 , 0.150438
0.408818 , 0.152239
0.410822 , 0.154055
0.412826 , 0.155886
0.41483 , 0.157734
0.416834 , 0.159596
0.418838 , 0.161475
0.420842 , 0.163369
0.422846 , 0.165278
0.42485 , 0.167204
0.426854 , 0.169145
0.428858 , 0.171102
0.430862 , 0.173075
0.432866 , 0.175063
0.43487 , 0.177068
0.436874 , 0.179088
0.438878 , 0.181125
0.440882 , 0.183177
0.442886 , 0.185246
0.44489 , 0.187331
0.446894 , 0.189431
0.448898 , 0.191548
0.450902 , 0.193681
0.452906 , 0.19583
0.45491 , 0.197996
0.456914 , 0.200177
0.458918 , 0.202375
0.460922 , 0.204589
0.462926 , 0.206819
0.46493 , 0.209066
0.466934 , 0.211328
0.468938 , 0.213608
0.470942 , 0.215903
0.472946 , 0.218215
0.47495 , 0.220543
0.476954 , 0.222887
0.478958 , 0.225248
0.480962 , 0.227625
0.482966 , 0.230019
0.48497 , 0.232428
0.486974 , 0.234855
0.488978 , 0.237297
0.490982 , 0.239756
0.492986 , 0.242231
0.49499 , 0.244723
0.496994 , 0.247231
0.498998 , 0.249755
0.501002 , 0.252296
0.503006 , 0.254853
0.50501 , 0.257426
0.507014 , 0.260016
0.509018 , 0.262621
0.511022 , 0.265243
0.513026 , 0.267881
0.51503 , 0.270536
0.517034 , 0.273206
0.519038 , 0.275893
0.521042 , 0.278596
0.523046 , 0.281315
0.52505 , 0.28405
0.527054 , 0.286801
0.529058 , 0.289568
0.531062 , 0.292351
0.533066 , 0.29515
0.53507 , 0.297965
0.537074 , 0.300796
0.539078 , 0.303643
0.541082 , 0.306505
0.543086 , 0.309383
0.54509 , 0.312277
0.547094 , 0.315186
0.549098 , 0.318111
0.551102 , 0.321051
0.553106 , 0.324007
0.55511 , 0.326979
0.557114 , 0.329965
0.559118 , 0.332967
